,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,chem_id,0_Cornell_Pos_S-03_LCC_PS_R1,0_Cornell_Pos_S-17_LCC_LMH_LCT_PS_PMM_RP_R1,0_Cornell_Pos_S-24_LCC_LMH_LCT_PS_PMM_RP_R1,0_Cornell_Pos_S-35_LCC_LMT_LMH_LCT_PS_PMM_RP_R1,1_Cornell_Pos_S-01_LMT_PS_PMM_R1,1_Cornell_Pos_S-04_LMT_PS_PMM_R1,1_Cornell_Pos_S-05_O_R1,1_Cornell_Pos_S-06_O_R1,1_Cornell_Pos_S-07_O_R1,1_Cornell_Pos_S-08_LMT_PS_PMM_R1,1_Cornell_Pos_S-09_LMT_PS_PMM_RP_R1,1_Cornell_Pos_S-13_O_R1,1_Cornell_Pos_S-14_LMH_PS_PMM_R1,1_Cornell_Pos_S-15_LMT_LMH_PS_PMM_R1,1_Cornell_Pos_S-18_O_R1,1_Cornell_Pos_S-19_LMH_PS_PMM_R1,1_Cornell_Pos_S-20_O_R1,1_Cornell_Pos_S-21_LMT_PS_PMM_R1,1_Cornell_Pos_S-22_O_R1,1_Cornell_Pos_S-23_O_R1,1_Cornell_Pos_S-25_O_R1,1_Cornell_Pos_S-26_O_R1,1_Cornell_Pos_S-28_LMT_PS_PMM_R1,1_Cornell_Pos_S-29_RP_R1,1_Cornell_Pos_S-30_O_R1,1_Cornell_Pos_S-31_LMT_PS_PMM_R1,1_Cornell_Pos_S-33_O_R1,1_Cornell_Pos_S-34_O_R1,1_Cornell_Pos_S-36_O_R1,1_Cornell_Pos_S-37_O_R1,1_Cornell_Pos_S-38_O_R1,1_Cornell_Pos_S-41_O_R1,1_Cornell_Pos_S-42_LMT_LMH_PS_PMM_R1,1_Cornell_Pos_S-43_RP_R1,1_Cornell_Pos_S-44_O_R1,1_Cornell_Pos_S-46_O_R1,1_Cornell_Pos_S-47_RP_R1,1_Cornell_Pos_S-48_O_R1,1_Cornell_Pos_S-49_O_R1,1_Cornell_Pos_S-50_LMH_LCT_PS_PMM_R1,slope,intercept,rvalue,pvalue,stderr,intercept_stderr,rank,(I/m)Q,(I/m)Q - p,BH_sig
6167,6167,11.85,258.38812,Unknown,[M+H]+,ion correlated with 7744; ion correlated with 4983; ion correlated with 33621; ion correlated with 20388; ion correlated with 25878; ion correlated with 30297; ion correlated with 33543; ion correlated with 23470; ion correlated with 15858; ion correlated with 19017; ion correlated with 10337; ion correlated with 17972; ion correlated with 32748; ion correlated with 33800; ion correlated with 9471; ion correlated with 7863; ion correlated with 18325; ion correlated with 32309; ion correlated with 4994; ion correlated with 6346; ion correlated with 28481; ion correlated with 11103; ion correlated with 14584; ion correlated with 21616; ion correlated with 22639; ion correlated with 34191; ion correlated with 8065; ion correlated with 16799; ion correlated with 9361; ion correlated with 13845; ion correlated with 32203; ion correlated with 2143; ion correlated with 27756; ion correlated with 4951; ion correlated with 25726; ion correlated with 33254; ion correlated with 16677; ion correlated with 31566; ion correlated with 4005; ion correlated with 8670; ion correlated with 26167; ion correlated with 27617; ion correlated with 8360; ion correlated with 13738; ion correlated with 21282; ion correlated with 24488; ion correlated with 28535; ion correlated with 33569; ion correlated with 4169; ion correlated with 8602; ion correlated with 17412; ion correlated with 30191; ion correlated with 4069; ion correlated with 10123; ion correlated with 2941; ion correlated with 6809; ion correlated with 11225; ion correlated with 15383; ion correlated with 28063; ion correlated with 33335; ion correlated with 28349; ion correlated with 31228; ion correlated with 32517; ion correlated with 6531; ion correlated with 32006; ion correlated with 33795; ion correlated with 8472; ion correlated with 32887; ion correlated with 23512; ion correlated with 32317; ion correlated with 32817; ion correlated with 6665; ion correlated with 31684; ion correlated with 32182; ion correlated with 11605; ion correlated with 2461; ion correlated with 33775; ion correlated with 33812; ion correlated with 26057; ion correlated with 29580; ion correlated with 30222; ion correlated with 32476; ion correlated with 6868; ion correlated with 28415; ion correlated with 9237; ion correlated with 33686; ion correlated with 15375; ion correlated with 16906; ion correlated with 32956; ion correlated with 33223; ion correlated with 12560; ion correlated with 15764; ion correlated with 16262; ion correlated with 31698,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,13.93,Cornell_Pos_Blank1,258.38812:89893 259.39147:0 260.39483:0,,250.1091_@_7.78,3.916094803,5.827562915,3.91702996,3.645394729,3.173204023,3.656399111,4.093196095,4.02913618,4.82812958,4.501065044,4.168111245,4.200748939,3.800655736,4.038464226,3.393836135,3.604827672,3.365134845,3.775671682,3.864772088,3.788939293,4.211319707,3.535942564,3.047612078,3.739568793,3.902307201,3.716090705,3.410364181,3.662902026,4.037511545,3.522408476,3.782135121,3.703599399,4.765524271,4.351103045,3.483748433,3.481919378,3.515860936,3.666236572,3.565895342,3.350742645,-0.528323815,4.326520602,-0.319549064,0.044435185,0.254145263,0.241103366,1188,0.001735726,-0.04269946,0
31629,31629,1.921,838.19751,Unknown,[M+H]+,,0.146,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,9.67,Cornell_Pos_S-23,838.19751:510443 839.20086:0 840.20422:0,,819.08044_@_1.941,5.293928223,6.060535841,6.070099598,5.99367832,4.453901994,3.515682467,4.903142956,5.008654781,4.815946746,4.420263478,4.82343586,5.03946925,5.828636111,4.975748562,5.969522342,4.829873069,3.286019898,4.153904383,4.922175782,2.935886778,4.576436296,6.659297984,4.785058266,5.638215341,5.220546857,5.581479467,5.794383425,6.304424162,5.121661669,4.882515779,4.828333115,5.154052758,4.644280237,5.138303488,5.764787,6.307741866,4.827054508,5.312319656,5.614494745,4.581819624,-0.837352976,5.854560496,-0.319457025,0.04449993,0.402930117,0.382253072,1189,0.001737187,-0.042762743,0
2363,2363,5.158,166.08717,w/o MS2:PHENYLALANINE,[M+H]+,,0.067,FALSE,,166.08701,C9H11NO2,Phenylalanine and derivatives,COLNVLDHVKWLRT-QMMMGPOBSA-N,C1=CC=C(C=C1)C[C@@H](C(=O)O)N,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,99.9,,,,,14.54,Cornell_Pos_S-14_R,166.08717:12974772 167.09052:1624598 168.09388:0,,156.14325_@_10.732,4.578382404,4.577053489,4.408030518,4.513575093,4.182311632,4.305832428,4.442514192,4.350059188,4.622107084,4.427178171,4.679417097,4.416883408,4.346046041,4.598896243,4.153771126,4.01425104,4.188737179,4.200121838,3.839169376,4.222576073,4.568943962,4.151994349,4.180065214,4.258095578,3.89236828,4.274973089,4.231641052,4.232689631,4.390613243,4.102447291,4.087427396,4.170976924,4.362946948,4.497222385,4.300136285,4.438231057,4.434354946,4.268926061,3.865209306,4.771372876,-0.228412932,4.519260376,-0.319393359,0.04454476,0.109935574,0.104294043,1190,0.001738648,-0.042806113,0
19458,19458,10.491,515.39014,Unknown,[M+H]+,ion correlated with 18455,0.079,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,60.28,Cornell_Pos_S-50,515.39014:5081794 516.39349:1477523 517.39685:141219,,509.12296_@_2.16,6.373704414,6.886475079,7.019821311,6.808932726,6.629421736,5.157632531,5.640712772,6.363628972,5.500137472,5.913647414,5.879480109,5.576887159,5.587924128,6.097485525,6.367402424,6.787599113,5.393256187,5.967798934,6.888713423,6.045005383,5.875103939,7.050885729,6.36331179,6.778999286,6.635068287,6.312071196,6.88492131,6.962104202,5.630034661,6.578780686,6.231150288,5.778540991,4.625488596,6.113267261,6.699360807,6.788836138,6.222311739,6.625656403,4.735495419,5.728625779,-0.649545944,6.772233383,-0.319335134,0.044585791,0.31269116,0.296644881,1191,0.001740109,-0.042845683,0
7616,7616,8.259,289.21637,w/o MS2:Epitestosterone,[M+NH4]+,adduct linked to 6770_[M+H]+,0.258,FALSE,,289.21622,C19H28O2,Androgens and derivatives,MUMGGOZAMZWBJJ-KZYORJDKSA-N,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=CC(=O)CC[C@]34C,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,99.9,,,,,9.94,Cornell_Pos_S-08,289.21637:1822393 290.21972:440406 291.22308:0,,281.24588_@_13.254,3.741654139,4.180114547,4.349727085,4.18799444,4.385608062,3.869551996,4.891566996,4.336773141,4.504106637,4.331684206,4.585973437,4.168593915,4.529923585,4.645130998,4.263627656,4.660703965,3.803384135,4.197250927,4.141458034,4.349157708,4.597972974,4.339220201,4.612098912,4.473751577,4.433945236,4.298000125,4.210327201,4.304070871,4.633895377,3.926687884,4.546472818,4.644553684,4.33374298,4.311816265,4.568117692,4.270306324,4.117229043,4.22394829,4.572021739,4.799640827,0.27074732,4.114872553,0.31926803,0.044633118,0.130368158,0.123678094,1192,0.00174157,-0.042891548,0
22929,22929,18.803,590.42499,Unknown,[M+NH4]+,adduct linked to 22171_[M+H]+,0.303,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,571.64,Cornell_Pos_S-25,590.42499:44684336 591.42834:16017444 592.4317:3304320,,582.42114_@_12.354,6.426697193,5.492444784,5.954917996,5.98130004,6.313443287,6.223381953,6.610366988,6.644725703,6.44376441,6.530746652,6.209372732,6.146283605,6.047878016,6.351429243,6.150325798,6.311520047,5.700038614,6.371858325,6.349832074,6.295677681,6.530838651,5.772010081,6.143578303,6.395678756,6.273602362,5.928570788,6.150783218,6.39606982,6.390132,5.870448694,6.25516689,6.324548586,6.097043568,6.056285512,5.841853788,6.02984249,6.28488703,6.037411706,6.490811165,6.569051017,0.273361651,5.963840003,0.319232935,0.044657885,0.131643103,0.124887613,1193,0.001743031,-0.042914854,0
17588,17588,8.269,481.26227,w/o MS2:Decaethylene glycol,[M+H]+,ion correlated with 17590,0.011,FALSE,7.728,481.2619,C20H42O11,Polyethylene glycols,DTPCFIHYWYONMD-UHFFFAOYSA-N,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,99.3,100,,,,116.49,Cornell_Pos_S-23,481.26227:3407807 482.26562:804440 483.26898:212727,,473.93369_@_2.247,4.820964556,4.688630336,4.380892947,4.321269157,4.358139032,3.570304479,3.972033675,4.484256342,4.357494723,3.990314369,3.633037822,4.404310208,4.436773213,4.439810595,4.004363913,4.299871121,3.708362053,3.240932628,4.144896885,4.577725622,4.035529424,3.921856393,3.5027103,4.564375427,4.605418206,3.897739235,4.105179112,4.567017621,4.561236148,4.34324648,3.946699261,4.726022044,4.479067455,4.55048326,3.217272231,3.696346075,4.408719879,3.931708957,4.012967627,3.970153105,-0.423317723,4.552939249,-0.319143004,0.044721403,0.203921594,0.19345701,1194,0.001744492,-0.042976912,0
17493,17493,8.577,479.32071,Unknown,[M+H]+,,0.393,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,106.51,Cornell_Pos_S-47,479.32071:11372216 480.32406:1949684 481.32742:483501,,472.05383_@_2.014,6.826142792,7.074222312,7.230357068,7.145327608,6.339938192,5.834322766,6.520707257,6.660337233,6.630455706,6.466734771,5.975127111,6.846962658,6.891111862,6.557765739,6.649277647,6.239450632,4.58567344,6.471913053,6.418903619,5.80477336,6.168144942,7.375366881,6.381066056,6.901688663,6.833865582,6.860273415,6.638814301,7.07603636,6.965588019,6.382719961,6.80821527,6.573234239,6.133324124,6.690447538,6.763788958,7.348872038,6.868067459,6.511023036,6.9455797,6.624758817,-0.520558823,7.069012445,-0.319136521,0.044725985,0.250770473,0.23790176,1195,0.001745953,-0.042980032,0
6632,6632,3.743,269.16159,w/o MS2:sophocarpine,[M+H]+,,0.202,FALSE,4.7,269.16,C15H22N2O,Matrine alkaloids,AAGFPTSOPGCENQ-KYEXWDHISA-N,O=C1C=CCC2N1CC3CCCN4CCCC2C43,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,87.7,100,,,,43.67,Cornell_Pos_S-06_R,269.16159:31558706 270.16494:4955296 271.1683:0,,260.81421_@_1.661,5.6419071,3.366840779,3.338733505,5.042597394,3.654414823,3.939290483,3.57999623,6.153271086,4.442812373,3.78791045,3.495067025,3.77451902,3.925645593,4.918659501,3.731489265,3.179590945,3.353617032,3.486812767,2.762200992,2.950550001,3.089812364,3.50808642,3.822406331,3.241656543,3.652466976,3.726171645,3.020039875,3.749388481,3.050300725,3.683872097,2.630506254,2.595326023,3.464296439,3.473374261,3.595995485,3.128909376,3.654742493,3.767378349,3.429424476,3.811929206,-0.757743822,4.347519694,-0.319051858,0.044785854,0.365138211,0.346400522,1196,0.001747414,-0.04303844,0
24707,24707,8.897,633.37256,Unknown,[M+H]+,,0.079,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,124.83,Cornell_Pos_S-25,633.37256:33226080 634.37591:11822094 635.37927:3023752,,623.20227_@_1.885,3.525341762,4.64711314,4.865358781,2.708916446,4.905704678,4.166487524,4.791303985,4.2499243,4.752771689,5.557690989,5.45234361,5.592150193,3.756813656,3.64781259,4.963112272,4.96709866,5.144053634,4.348652251,4.372343429,4.761735877,5.23654534,4.83782469,4.993443346,5.346757036,4.632028627,4.442730656,4.858528698,5.312363019,5.057355392,4.241157665,4.095737771,5.164021982,5.190468506,5.374340553,4.211516517,3.617281415,5.54832351,4.522940505,2.334976195,5.292801313,0.778349192,3.936682532,0.319041865,0.044792924,0.375080513,0.355832618,1197,0.001748875,-0.043044049,0
11399,11399,10.61,361.22806,w/o MS2:Kirenol,[M+H]+,,0.101,FALSE,6.75,361.23001,C20H34O4,Diterpenoids,NRYNTARIOIRWAB-JPDRSCFKSA-N,OCC(O)C1(C=C2CCC3C(C)(CO)CC(O)CC3(C)C2CC1)C,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,82,99.9,,,,63.89,Cornell_Pos_S-09,361.22806:6930518 362.23141:838254 363.23477:0,,354.31339_@_17.113,5.206774607,4.565212245,6.667929413,3.856414457,4.249384569,4.233991328,4.797162675,3.879920745,5.228273683,3.824394121,4.920065767,4.641043753,3.765154693,3.318480748,4.060234554,3.953378638,4.681308397,4.779714939,5.416260215,5.036393849,4.291847813,4.643136399,4.643123408,4.425766056,4.702907483,4.719025307,4.428710034,4.835882748,3.555380623,4.624516274,4.378665785,4.270642268,3.813984676,4.145842291,4.491779991,4.523239668,4.491496616,5.306332548,4.319202654,2.858451775,-0.678107761,5.07408268,-0.318996378,0.044825121,0.326826811,0.310055137,1198,0.001750336,-0.043074785,0
28603,28603,2.353,733.97705,Unknown,[M+H]+,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,27.9,Cornell_Pos_S-03,733.97705:637652 734.9804:0 735.98376:0,,723.01471_@_2.164,5.784178728,5.325108426,4.652018589,5.604279229,5.106273189,3.322980266,5.101145897,5.14469615,5.289365449,4.294345379,4.37419089,4.764759946,5.064598375,4.67409728,4.258752714,5.116523827,4.754225475,3.73352532,4.700126116,3.966018441,4.482713226,4.814660871,4.195317005,4.906592728,4.641758605,4.019608471,4.669244996,4.952237372,5.156277683,4.276479945,3.260880966,5.430460183,5.251137527,5.260160919,3.392856854,3.823780025,5.003867402,4.764186856,6.322425144,4.932702837,-0.696313623,5.341396243,-0.31897904,0.044837398,0.335621777,0.318398775,1199,0.001751797,-0.043085601,0
1179,1179,2.087,134.10582,Unknown,[M+H]+,,0.079,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,11.92,Cornell_Pos_S-06,134.10582:692795 135.10917:0 136.11253:0,,124.5555_@_11.667,4.493352609,3.991116222,4.037413412,3.925468894,3.320848277,4.052919999,4.756578828,4.74446706,3.376934079,2.83665335,3.562650875,3.688174918,3.567638697,3.292144932,3.466405673,3.679257178,3.484668884,3.991468913,3.417022084,3.599141758,3.079662107,3.83639112,4.056737649,3.243980683,3.414483924,2.843784795,3.09746901,3.881561255,2.796687106,3.382535084,3.292730305,3.000786578,3.408344407,3.546073322,3.666911033,3.518818409,4.047877662,2.224847275,3.434164085,4.830664378,-0.571796515,4.111837784,-0.318943001,0.044862926,0.275639449,0.261494542,1200,0.001753258,-0.043109668,0
18412,18412,1.611,497.06363,Unknown,[M+H]+,similar chromatogram in higher mz_25248; similar chromatogram in higher mz_28448,0.393,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,26.86,Cornell_Pos_S-25,497.06363:3421893 498.06698:539611 499.07034:283790,,488.95599_@_1.928,5.665448101,3.296093464,3.625039191,5.405512579,3.522068389,4.178208184,3.74015911,2.495005826,4.256973704,4.619342022,3.505259668,4.152076279,5.049544601,4.024389644,3.510629623,3.795284875,3.38997127,3.024010955,2.955235068,2.191186477,4.729958687,3.625895419,4.005208594,3.006388365,3.717474326,3.675436285,3.734026958,3.254748758,3.337725806,2.963418519,3.372155663,4.140777663,5.02132891,4.454414684,3.752309889,3.695306082,3.714246629,3.793340477,4.279082492,3.911648324,-0.759294494,4.498023334,-0.318925811,0.044875107,0.366046433,0.347262137,1201,0.001754719,-0.043120388,0
19733,19733,10.572,520.33154,Unknown,[M+H]+,,0.09,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,4.56,Cornell_Pos_S-03,520.33154:282005 521.33489:0 522.33825:0,,513.92401_@_1.669,6.631829035,2.969383087,3.852744083,6.871406388,3.681765905,2.83894865,5.376281908,6.762535353,6.549636975,3.263872659,3.474102231,3.625379736,3.80665153,6.715290365,3.309582785,3.356817558,3.439005664,3.127627048,3.548408818,3.629765995,3.638803274,3.62604471,2.684567096,3.120805637,3.579321144,2.839619828,3.544153771,3.59388062,3.705607678,2.898432768,3.55889102,3.309112158,3.686147743,2.531975322,2.732524429,3.253881356,5.811171339,3.644523124,3.560962233,4.576180149,-1.292388466,5.081340648,-0.318890862,0.04489988,0.62312042,0.591143935,1202,0.00175618,-0.043143699,0
17113,17113,2.209,471.95346,Unknown,[M+H]+,,0.191,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,24.42,Cornell_Pos_S-25,471.95346:2284173 472.95681:359550 473.96017:332877,,464.24594_@_11.545,6.351373921,4.313610505,4.69576179,6.155647544,3.701641577,5.542967218,6.069253453,5.888528046,4.22748861,3.478968692,6.005389586,4.602037735,5.265404369,5.485676897,3.721521228,3.737476974,3.520687779,4.293330828,3.877625277,4.492034144,4.406865394,2.57277934,2.811706339,4.308839618,3.592487445,4.469468969,4.004709186,3.838877205,4.860169063,3.749206815,3.685704649,4.966650095,4.773091321,5.235990601,4.860349708,3.801718692,5.387312771,3.952642792,5.101757377,4.923298325,-0.956496826,5.37909844,-0.318711981,0.045026848,0.461459612,0.437779027,1203,0.001757641,-0.043269207,0
4829,4829,1.854,227.07213,w/o MS2:4-methoxy-9H-xanthen-9-one,[M+H]2+,adduct linked to 17075_[M+NH4]+,0.011,FALSE,6.1,227.071,C14H10O3,Xanthones,SYEHHMRXODULBY-UHFFFAOYSA-N,O=C1C=2C=CC=CC2OC=3C(OC)=CC=CC13,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,93.6,99.9,,,,20.3,Cornell_Pos_S-47,227.07213:1711654 228.07548:0 229.07884:436060,,216.39352_@_11.853,2.618279699,3.407300507,3.372520632,2.648035515,3.502361246,3.305857038,4.406372297,3.675659597,3.02627859,3.473603338,3.545625253,4.703265996,2.857632301,2.967108589,3.773905645,4.186789972,3.163736775,3.018559291,2.890843241,3.764884245,4.003405972,2.928577911,3.200687005,3.576426776,2.759822982,3.743468361,3.938442792,3.662688933,3.77951901,3.306175964,3.415969018,3.29950193,3.308171173,3.712302878,3.428673258,3.450669555,3.012340209,3.44554738,3.625804624,3.678009959,0.47565172,3.011534088,0.318705507,0.045031448,0.229482226,0.217705955,1204,0.001759102,-0.043272346,0
3614,3614,12.049,194.93092,Unknown,[M+H]+,similar chromatogram in higher mz_8837; similar chromatogram in higher mz_13162; similar chromatogram in higher mz_8779; similar chromatogram in higher mz_8787; similar chromatogram in higher mz_6258; similar chromatogram in higher mz_32280,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,7.72,Cornell_Pos_S-23_R,194.93092:36958 195.93427:0 196.93763:0,,186.22125_@_19.276,5.257898238,4.9788162,5.309500326,5.062468541,5.645210021,5.505428968,5.405212685,5.573966176,5.478148031,5.209348616,5.092645887,5.170732388,5.286074853,5.320704665,5.0626666,5.5290876,5.140795586,5.177506533,5.574363764,5.593308137,5.520681991,5.44467539,5.412878487,5.421593382,5.327439895,5.146381529,5.26650976,5.498758175,5.550479705,5.058942249,5.687011784,5.082244613,5.132889949,5.268289607,5.284544212,5.383369067,5.200445999,5.289674683,5.549505679,5.79889016,0.211451586,5.152170826,0.318676831,0.045051831,0.102026837,0.096791156,1205,0.001760563,-0.043291268,0
32174,32174,1.952,866.78259,Unknown,[M+H]+,,0.135,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,13.57,Cornell_Pos_S-13_R,866.78259:504391 867.78594:0 868.7893:0,,848.06982_@_2.107,4.254309682,3.682422743,4.527559545,5.788066239,3.249398169,3.790715218,4.265899597,4.423764924,4.612575609,3.276301339,4.454967451,3.758233553,4.332723089,4.549548377,4.091418188,3.652598857,3.249254335,3.628747002,3.028201932,2.734849181,2.700401774,4.914120224,3.38337976,3.694627426,3.483243916,3.675421248,3.981759821,4.483956885,4.292551542,2.498339988,3.721584447,4.193645388,4.49120283,2.680827087,4.634106604,4.055157659,2.909428459,4.209418885,4.45309622,4.318580499,-0.7332549,4.563089552,-0.318645787,0.045073905,0.353838873,0.335681029,1206,0.001762024,-0.043311881,0
19874,19874,2.106,523.15802,"w/o MS2:8Beta-Hydroxycarapin, 3,8-Hemiacetal",[M+NH4]+,adduct linked to 18936_[M+H]+; similar chromatogram in higher mz_26376,0.157,FALSE,,523.15912,C27H32O8,Limonoids,URGZBBCARSDFSL-PTRNVCADSA-N,O=C1OC(C2=COC=C2)C3(C(=C1)C45OC6(O)C(C(=O)C(C)(C4CC3)C(CC(=O)OC)C6(C)C)C5)C,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,93.9,,,,,17.95,Cornell_Pos_S-29,523.15802:608106 524.16137:261556 525.16473:0,,516.20935_@_14.46,7.87331252,7.569836786,7.341457052,7.287221602,7.832736789,7.602375836,7.262670229,7.20933027,8.282726835,7.665469685,7.947420713,7.992170161,7.773008313,7.927434448,7.524825955,7.837419835,7.833693315,7.847908248,8.168048613,7.420056908,7.868286394,7.922019272,7.76737763,7.459753613,7.923607862,7.599023323,7.938585429,7.872799762,7.949554926,8.128223997,8.063995305,7.843190439,7.420800731,7.460105608,7.648068826,8.03200905,7.833412804,7.953907485,7.721088424,8.089174696,0.277106391,7.51795699,0.318627517,0.0450869,0.133728763,0.126866244,1207,0.001763485,-0.043323415,0
16809,16809,2.184,466.14462,Unknown,[M+H]+,,0.213,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,9.93,Cornell_Pos_S-47,466.14462:1218722 467.14797:251134 468.15133:0,,458.26489_@_11.928,5.549412763,6.315668799,6.062278926,5.51035245,5.456731329,5.713603265,5.079780041,5.165522882,5.045215779,5.114164415,4.705420957,5.31488836,5.570152402,5.042568861,5.618538408,5.195067951,5.754698161,5.875058282,5.676618477,5.421534484,4.559102795,5.821450679,4.956036302,5.608366679,5.930662544,5.759439517,5.78981692,5.912196466,5.066784711,5.942114174,5.661554747,5.487120124,5.605887828,5.240053231,5.687942305,5.933648481,5.361718406,5.788254037,5.529623983,4.928420072,-0.406101622,5.859428235,-0.318620954,0.045091569,0.195985059,0.185927753,1208,0.001764947,-0.043326623,0
28605,28605,2.152,733.98285,Unknown,[M+H]+,,0.124,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,16.83,Cornell_Pos_S-35_R,733.98285:710655 734.9862:225463 735.98956:162229,,723.08868_@_2.033,5.626831726,4.21577757,4.35308457,5.455680321,3.514109121,4.186135446,4.682962036,4.995883098,4.604744566,4.395641266,4.211102882,4.909118093,4.896585413,4.449699994,4.640857568,3.187657967,3.510382978,3.563230995,4.307674798,3.632731822,4.800808643,4.315284841,4.228870289,4.662771966,3.889430974,4.209322475,4.257225965,4.719990037,5.170271326,3.483090056,4.326894406,4.545092941,4.587309183,5.133347212,4.262017512,3.139762187,4.241900365,4.481040884,4.225110197,4.913531812,-0.599466011,4.912843547,-0.318564638,0.045131649,0.289359833,0.274510841,1209,0.001766408,-0.043365241,0
28617,28617,7.382,734.2644,Unknown,[M+H]+,,0.101,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,8.67,Cornell_Pos_S-47,734.2644:578945 735.26775:212261 736.27111:0,,723.28296_@_9.848,3.516403471,2.494114481,2.947044095,3.183896902,3.247929757,3.576431054,4.222848821,4.232016082,4.285286193,4.525279149,4.473413808,4.240593951,2.971649291,3.989089368,3.650425335,3.692586545,3.732741439,2.975589299,3.99089617,3.880693128,3.411400377,3.593760524,4.264073447,3.678067927,3.762790117,2.748038479,3.723407494,3.633916111,3.858749508,3.405310546,2.456290757,4.000644224,4.715533072,3.786813092,2.260679753,3.342579632,2.635168884,4.009670581,2.946045093,4.161807397,0.633585718,3.035364737,0.318548224,0.045143336,0.305846818,0.290151768,1210,0.001767869,-0.043375467,0
33255,33255,15.474,946.58844,Unknown,[M+H]+,,0.247,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,18.67,Cornell_Pos_S-47,946.58844:494934 947.59179:1793194 948.59515:0,,915.31488_@_1.951,3.158043347,3.051396718,3.359299295,3.115144672,3.497318125,3.581384329,4.791895553,4.983804637,5.278105117,5.478479716,5.21941352,5.115100788,3.214681669,4.320678167,4.060664409,3.7428205,2.90598633,3.14291389,3.349314383,3.366421338,5.922885287,3.520779923,3.597138575,3.436537172,3.716620226,3.435083475,3.809480152,4.278858455,4.627053586,2.803381209,2.961895632,4.799921089,5.509016558,5.096924727,3.863392896,3.623113165,4.829553431,3.028723744,3.375788811,4.765897252,0.913779765,3.170971008,0.31850865,0.045171524,0.441164109,0.418525022,1211,0.00176933,-0.043402194,0
1280,1280,11.579,137.88789,Unknown,[M+H]+,adduct linked to 1907_[M+NH4]+,0.034,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,32.88,Cornell_Pos_S-41_R,137.88789:237974 138.89124:0 139.8946:0,,127.05116_@_7.091,5.8164087,5.926797049,5.769896378,6.038708608,5.513916444,5.826657776,5.7017073,5.510516295,5.580379428,5.733700128,5.832448104,5.892692016,5.950844369,5.573981964,5.713156904,5.485900309,5.933675012,5.909283834,5.692762369,5.440832312,5.743916948,5.802504325,5.601848579,5.590438885,5.778999824,5.945497525,5.558549036,5.784017622,5.620191765,5.725962605,5.583258529,5.915579794,5.885069444,5.962637684,5.855003912,5.73919026,5.804934123,5.748162701,5.461698829,5.596701147,-0.165824403,5.887952684,-0.318447423,0.045215162,0.080075562,0.075966348,1212,0.001770791,-0.043444371,0
