,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,chem_id,0_Cornell_Pos_S-14_LMH_PS_PMM,0_Cornell_Pos_S-15_LMT_LMH_PS_PMM,0_Cornell_Pos_S-17_LCC_LMH_LCT_PS_PMM_RP,0_Cornell_Pos_S-19_LMH_PS_PMM,0_Cornell_Pos_S-24_LCC_LMH_LCT_PS_PMM_RP,0_Cornell_Pos_S-35_LCC_LMT_LMH_LCT_PS_PMM_RP,0_Cornell_Pos_S-42_LMT_LMH_PS_PMM,0_Cornell_Pos_S-50_LMH_LCT_PS_PMM,1_Cornell_Pos_S-01_LMT_PS_PMM,1_Cornell_Pos_S-03_LCC_PS,1_Cornell_Pos_S-04_LMT_PS_PMM,1_Cornell_Pos_S-05_O,1_Cornell_Pos_S-06_O,1_Cornell_Pos_S-07_O,1_Cornell_Pos_S-08_LMT_PS_PMM,1_Cornell_Pos_S-09_LMT_PS_PMM_RP,1_Cornell_Pos_S-13_O,1_Cornell_Pos_S-18_O,1_Cornell_Pos_S-20_O,1_Cornell_Pos_S-21_LMT_PS_PMM,1_Cornell_Pos_S-22_O,1_Cornell_Pos_S-23_O,1_Cornell_Pos_S-25_O,1_Cornell_Pos_S-26_O,1_Cornell_Pos_S-28_LMT_PS_PMM,1_Cornell_Pos_S-29_RP,1_Cornell_Pos_S-30_O,1_Cornell_Pos_S-31_LMT_PS_PMM,1_Cornell_Pos_S-33_O,1_Cornell_Pos_S-34_O,1_Cornell_Pos_S-36_O,1_Cornell_Pos_S-37_O,1_Cornell_Pos_S-38_O,1_Cornell_Pos_S-41_O,1_Cornell_Pos_S-43_RP,1_Cornell_Pos_S-44_O,1_Cornell_Pos_S-46_O,1_Cornell_Pos_S-48_O,1_Cornell_Pos_S-49_O,slope,intercept,rvalue,pvalue,stderr,intercept_stderr,rank,(I/m)Q,(I/m)Q - p,BH_sig
43475,43475,19.7,825.63135,Unknown,[M-H]-,,0.056,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,11.42,Cornell_Neg_S-13,825.63135:121845 826.6347:0 827.63806:0,,895.41229,3.247801139,3.010248175,3.168779968,3.659028612,2.787888722,2.52554404,3.321124991,3.582376499,3.583659694,3.580850321,3.4393594,3.684786398,3.939791833,3.275198923,3.640805851,3.350664179,3.34010087,3.57788001,3.454777285,3.743378749,3.281646304,3.487807451,3.509891193,3.467483957,3.454026517,3.472422657,3.802246139,2.868382314,3.552149607,3.59331155,3.579244573,3.549736739,3.245675338,3.004362188,3.875129917,3.323608454,2.874318205,3.660777042,3.666440543,0.317148214,3.162849018,0.423177759,0.007270879,0.111632113,0.099526261,224,0.000230472,-0.007040408,0
28946,28946,8.964,502.26785,Unknown,[M-H]-,,0.2,TRUE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,22.01,Cornell_Neg_S-15,502.26852:1593609 503.27187:684468 504.27523:666470,100.93423:15677 122.09948:10190 133.01601:13007 150.0425:833732 151.02631:22227 154.06252:146028 221.12161:14531 235.13431:177740 271.20587:15124 289.18225:47753 315.19623:48206 333.20804:355997 351.21744:67541 453.48392:9975,532.98376,3.081780432,2.083488019,2.818605179,3.554926138,3.406923769,2.629582004,3.629237078,3.265237357,3.615568279,3.233066116,3.656256445,3.294909117,3.764149826,3.54856964,3.50923239,3.725302152,2.411784569,3.252756319,2.93663898,3.827437498,3.952016908,3.207392647,3.739707777,3.703031235,3.548189946,3.841793528,3.468476848,3.358292857,3.284881046,2.990329252,3.251006944,3.840607533,3.776310879,3.402163136,3.470748623,3.512218382,3.579549266,3.414772664,3.493416503,0.412586448,3.058722497,0.423220334,0.007264388,0.145207354,0.129460463,223,0.000229443,-0.007034945,0
7088,7088,1.691,193.02348,Unknown,[M-H]-,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,4.75,Cornell_Neg_S-37_R2,193.02348:80087 194.02683:0 195.03019:0,,203.02185,5.877491423,5.910958534,5.828951047,5.848040323,6.064383853,5.728416283,5.643503999,5.904936152,5.487896667,5.486677666,5.597193154,5.82377637,5.968980001,5.782226741,5.786004603,5.941781168,5.901698016,5.820959663,5.769449333,5.807944776,5.75549716,5.673941539,5.744598447,5.616747978,5.884478446,5.365764011,5.713729885,5.643059166,5.496705527,5.788819325,5.609411369,5.688577759,5.66392461,5.578946774,5.668348637,5.483103527,5.653567525,5.614303345,5.600382006,-0.159916002,5.850835202,-0.423348254,0.007244913,0.056260771,0.050159618,222,0.000228414,-0.007016499,0
10005,10005,0.146,229.87521,Unknown,[M-H]-,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,6.03,Cornell_Neg_Blank3,229.87521:49362 230.87856:7824395 231.88192:1727236,,244.6718,3.597483238,3.249997918,3.337651927,2.410258692,2.879299706,2.940571265,3.141823877,3.306071746,3.103946361,3.879027305,3.259372115,4.334747217,2.986440054,3.685934783,3.630731382,3.536542713,3.874936373,4.420483315,3.767512926,3.716032839,3.457439828,4.134622365,3.586724027,3.685157755,3.521269572,3.655776009,3.275885136,3.745684803,3.098763233,3.528810234,2.314459176,3.009535894,3.986622093,3.495926629,3.633404964,3.769438538,3.945745271,3.040138477,3.933254486,0.473213781,3.107894796,0.423679974,0.007194619,0.166324654,0.148287714,221,0.000227385,-0.006967234,0
45921,45921,2.021,904.07733,Unknown,[M-H]-,,0.067,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,15.97,Cornell_Neg_S-34,904.07733:96785 905.08068:0 906.08404:0,,1011.70898,3.287491963,4.949142085,3.754461612,3.587035767,3.762012262,3.573269747,3.63214578,3.599026671,3.722998169,3.331836706,3.374551318,3.239295736,3.802182884,3.267727384,3.430299944,3.699253529,3.315003271,3.222168811,3.479325806,3.230211494,3.687269724,3.735341296,3.717968614,3.251884981,3.471038086,2.980582978,3.454341365,3.376930008,3.19669241,3.858406933,3.279114202,3.203557688,3.680045998,3.509887757,3.053003183,3.101224138,3.799242805,2.781837483,3.127498981,-0.368695052,3.768073236,-0.423902106,0.007161109,0.12950576,0.115461615,220,0.000226356,-0.006934753,0
26992,26992,8.372,472.71902,Unknown,[M-H]-,ion correlated with 26611,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,10.29,Cornell_Neg_S-15,472.71902:187528 473.72237:0 474.72573:0,,503.12155,4.806908841,5.463748946,6.288432789,4.836156316,6.094826664,5.997523118,6.343391655,6.237523883,6.765452627,6.527035787,5.842341467,6.625729307,6.505018245,6.604565038,6.383421092,5.288699612,6.575674709,6.431213424,5.945972262,4.864514048,6.848523887,5.566930434,6.362717654,6.512060918,6.621569722,6.757210123,6.507159566,6.339065971,6.733139784,6.900684758,6.014985665,6.859999245,6.251632868,6.658433793,6.632197042,6.133528051,6.349427804,6.162962676,5.779545267,0.575352517,5.758564027,0.423968983,0.007151046,0.202056241,0.180144419,219,0.000225327,-0.006925719,0
42634,42634,2.275,799.95331,Unknown,[M-H]-,,0.133,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,382.48,Cornell_Neg_S-49,799.95331:1047377 800.95666:195483 801.96002:560988,,867.04913,3.995524757,3.778014803,3.752167993,3.431880867,3.838307674,3.998756571,3.817811695,3.438423864,3.308799629,3.746645093,3.413380935,3.733765377,3.176084178,3.524605361,2.793320662,3.497299652,3.423326749,3.614713169,3.019249999,3.612859305,3.824688144,3.560235862,3.736885905,3.639162277,2.426720172,3.519958051,3.141652027,3.720818368,2.870324941,3.207248852,2.757225724,3.436774035,3.269484324,3.205841574,3.330333361,3.556533773,3.270374619,3.770031466,3.875422932,-0.369787915,3.756361028,-0.424671028,0.007046146,0.129602875,0.115548199,218,0.000224298,-0.006821848,0
46224,46224,10.896,916.63995,Unknown,[M-H]-,,0.044,TRUE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,56.71,Cornell_Neg_S-15,916.63995:2302094 917.6433:1711587 918.64666:318345,129.09242:50059 162.28197:11589 177.12794:11208 185.11819:22210 189.129:17676 197.11771:11347 209.119:66519 221.11929:132019 223.13762:18007 235.13452:557604 245.19177:13689 271.20752:23220 287.20255:17599 289.18161:80508 289.21826:37772 308.13638:13766 315.19775:122588 331.19275:19197 332.1951:24187 333.20792:1246559 349.20251:38828 350.20578:38288 351.21823:3286609 564.41492:82656 566.2356:102876 573.79474:11724 623.53076:11557 657.19928:12072,1030.22559,3.578129914,3.936017752,3.736386392,3.852803532,4.669405254,3.486760482,3.575405815,3.587958303,3.715055851,3.702696115,2.129245313,3.650645715,2.6851164,3.212853418,2.470056608,3.576960511,3.48414519,2.993669255,3.35676276,2.59482774,3.265561372,3.61938512,3.501299194,2.4962325,3.836782633,2.977380393,3.565822516,3.052637549,3.4336583,3.725816764,3.532001153,3.848960888,3.128800049,3.307507672,3.232820086,3.814914891,3.710462597,3.614636475,3.31767831,-0.494652194,3.80285843,-0.424849315,0.007019718,0.173276411,0.154485594,217,0.000223269,-0.006796448,0
30782,30782,9.977,530.27728,Unknown,[M-H]-,ion correlated with 40494; ion correlated with 31715; ion correlated with 38216; ion correlated with 9967; ion correlated with 41327; ion correlated with 7264; ion correlated with 20816; ion correlated with 17434; ion correlated with 37053,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,30.02,Cornell_Neg_S-15,530.27728:1222572 531.28063:352155 532.28399:192143,,567.04077,3.803718196,5.566621681,3.351969808,3.851932674,3.867516922,3.699555429,3.730740884,3.661290421,3.14107473,3.26223947,3.813988641,3.1982698,1.814192619,3.421563269,3.505204051,3.473808321,3.189715177,3.689462634,3.666410117,3.433052338,3.512374059,3.424198129,3.666484337,3.066242002,3.588618347,3.055674921,2.529330484,3.049726879,3.719788435,3.533125544,3.347178508,3.370908034,3.150141408,3.880787341,4.117382486,3.725182859,3.752960462,3.717096633,3.308541323,-0.550548143,3.941668252,-0.42523566,0.006962742,0.192642902,0.171751902,216,0.000222241,-0.006740501,0
27,27,13.274,105.23095,Unknown,[M-H]-,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,16.66,Cornell_Neg_S-49,105.23095:77627 106.2343:0 107.23766:0,,105.28159,3.617450655,4.6453767,3.889392654,3.988480342,3.754682801,4.123021499,4.645970535,3.571909755,3.482805075,3.002799015,3.310890412,3.646024278,3.69840303,3.848050623,3.546180942,3.424428226,3.672296047,3.630491838,3.209174131,3.228073768,3.390816,4.127602819,3.498596709,3.93114585,4.066423068,4.253257134,3.369385504,4.114403936,3.378625504,3.461709283,3.580660326,3.605710998,3.714302189,2.767786325,4.068127204,4.051185709,3.789970332,3.142045014,3.921286446,-0.418804723,4.029535618,-0.425369591,0.006943083,0.14648809,0.13060231,215,0.000221212,-0.006721871,0
17255,17255,8.593,331.19232,"5-[2-(furan-3-yl)ethyl]-8-hydroxy-5,6,8a-trimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid",[M-H]-,found in higher mz's MsMs_40403; found in higher mz's MsMs_39994; found in higher mz's MsMs_19778; found in higher mz's MsMs_18404; found in higher mz's MsMs_21659; found in higher mz's MsMs_39996; found in higher mz's MsMs_25386; found in higher mz's MsMs_40969; found in higher mz's MsMs_30188; found in higher mz's MsMs_34827,0.5,TRUE,5.664,331.19189,C20H28O4,Colensane and clerodane diterpenoids,XWKYXEIGWQYOCY-UHFFFAOYSA-N,O=C(O)C1=CCCC2C1(C)C(O)CC(C)C2(C)CCC3=COC=C3,430,TRUE,TRUE,TRUE,,FALSE,FALSE,,,72.5,100,37.3,70.4,100,36.16,Cornell_Neg_S-23,331.19196:3430272 332.19531:594089 333.19867:807930,52.10743:3410 54.93232:2804 57.03465:39654 59.01083:3650 59.01393:43923 65.03959:7413 67.03878:3146 67.05537:23432 71.05021:5407 81.03452:8075 81.07092:6418 82.60438:3013 83.05041:16110 85.02967:4826 85.06584:3755 87.00867:7288 95.04338:5062 95.0504:67274 97.06635:19418 99.0816:6212 106.04247:5097 107.0502:18305 107.08715:3884 108.23606:3095 108.3121:3123 109.06615:62704 110.88771:3040 111.08178:5673 120.05841:4634 121.06615:22323 121.10194:6576 123.08234:20558 125.12423:3525 133.06575:6085 133.10275:3703 134.07317:3943 135.08154:7976 135.10693:3009 135.11809:22019 137.09721:5453 145.06599:7066 147.11819:3399 149.0977:6119 154.06258:102272 157.06508:3924 158.07384:6566 159.08185:60154 160.08975:22553 161.09743:34305 161.13342:4292 162.10573:3647 163.11327:18119 165.13025:5194 172.08946:21758 173.09727:25587 174.10512:69100 175.1131:407753 177.12866:32057 179.14468:10857 185.09819:32083 185.11742:7610 186.10463:13260 187.11281:42542 188.1198:5527 189.09363:3599 189.1288:57290 199.11374:6578 200.12186:9841 201.12877:37353 202.09958:3714 202.13812:3668 204.11543:11122 205.12302:11769 206.13191:14943 207.10316:5258 207.13901:12800 209.11809:13513 209.15459:6837 213.0916:4662 213.12886:10855 214.1366:6276 215.14473:30442 217.08749:4520 217.12149:3282 217.16011:27366 219.13957:12971 221.11909:35436 223.13426:187483 225.16479:18194 227.14499:12969 229.15944:10325 231.10304:25842 231.13797:7032 232.14708:4482 233.15494:75693 235.13429:13052 241.16071:9365 243.1758:708634 245.15524:29813 245.18701:5672 246.16284:13672 249.14998:23974 251.14461:6082 251.18028:3512 259.17053:30117 261.15109:6350 267.17789:3733 269.15805:11590 269.19125:293378 271.17123:21647 273.1131:4054 273.15024:82899 285.18692:21210 287.16638:158650 287.202:1929109 289.1814:12197 295.1716:22058 301.19543:7094 313.18161:110917 331.19229:534034,357.05527,5.640944802,4.788613754,5.576691985,5.452809581,5.266334024,5.327608199,5.422982759,5.907249545,5.370540714,5.526159577,5.560396276,5.602988388,5.376535898,5.871857702,5.396664787,5.694892879,5.470689738,5.377524801,5.827470403,5.57016744,5.64244325,5.621790924,5.605621222,5.710104666,6.047159365,6.186670901,5.731801831,5.965300735,6.16096452,6.055065305,5.902637271,6.460564405,5.934515116,6.107982869,5.967176233,6.148343481,5.427874626,5.93499609,5.392243081,0.339971298,5.422904331,0.425385913,0.006940691,0.118908432,0.106013506,214,0.000220183,-0.006720508,0
12729,12729,2.032,266.43243,Unknown,[M-H]-,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,7.85,Cornell_Neg_S-01,266.43243:54370 267.43578:0 268.43914:0,,287.03894,4.377737332,2.8150327,4.389711965,3.971447007,3.22935116,5.061927229,4.98896007,4.742934383,4.496127457,4.731972018,4.599088206,4.26904171,4.374760334,4.48585602,4.614563119,4.346473791,4.366750241,4.253451973,4.281924412,4.378628274,4.273713106,4.434232474,4.157946383,5.17829189,5.170456811,4.840726968,5.19150411,4.808156936,4.862733486,5.268261964,5.11961875,5.139877513,4.952201362,5.163306016,5.168861207,5.298582376,4.892539805,5.058494352,5.159669439,0.555694931,4.197137731,0.425420404,0.006935637,0.194340736,0.173265616,213,0.000219154,-0.006716484,0
33854,33854,13.264,588.30853,Unknown,[M-H]-,,0.256,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,6.04,Cornell_Neg_S-14_R2,588.30853:68361 589.31188:132031 590.31524:137855,,639.35016,3.421986235,5.418155999,3.678642932,3.517355645,3.763508096,3.602879604,3.862749406,3.372552659,3.360080982,3.49760451,3.302859336,3.435234251,3.433950823,3.722964346,3.439057213,3.558875739,2.310155253,3.722264836,3.543099458,3.078734219,2.393633969,3.285895957,3.17888255,3.739306796,3.806023113,3.570205635,3.412435983,3.228674782,2.970357024,2.974265954,3.746811883,3.04934839,3.449243497,3.221568321,3.779107351,3.609323911,3.141907696,3.441318007,2.642781363,-0.505665172,3.829728822,-0.425566469,0.006914272,0.176769937,0.157600267,212,0.000218125,-0.006696147,0
29814,29814,2.097,516.19287,Unknown,[M-H]-,ion correlated with 29813,0.1,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,75.76,Cornell_Neg_S-34,516.19287:2342238 517.19622:0 518.19958:0,,548.2807,4.712447657,5.348894267,4.708642098,4.264015645,3.863362344,3.71578318,3.906973308,3.797319049,3.859117141,4.238151418,4.987125294,4.290638649,4.070125962,3.56556962,4.015500655,3.894765544,3.974466273,3.473986488,4.10423025,3.871902101,3.108525431,4.637452281,3.767960262,3.904611237,3.60283056,3.133379446,3.298576786,3.234961507,3.524072624,3.72389618,3.4825555,3.712935706,3.699029779,3.677161335,3.557361467,3.558047584,3.516006265,3.8797497,3.962343411,-0.504936582,4.289679693,-0.425714196,0.006892721,0.176440435,0.157306498,211,0.000217096,-0.006675625,0
7304,7304,9.277,195.81538,Unknown,[M-H]-,ion correlated with 6625; ion correlated with 11116; ion correlated with 8204; ion correlated with 4950; ion correlated with 111; ion correlated with 2656; ion correlated with 6878; ion correlated with 12402; ion correlated with 12860; ion correlated with 14313; ion correlated with 16621; ion correlated with 21082; ion correlated with 28543; ion correlated with 31187; ion correlated with 37432; ion correlated with 40772; ion correlated with 1383; ion correlated with 1489; ion correlated with 2881; ion correlated with 4485; ion correlated with 4788; ion correlated with 6268; ion correlated with 9659; ion correlated with 12621; ion correlated with 13609; ion correlated with 17407; ion correlated with 19491; ion correlated with 20335; ion correlated with 26234; ion correlated with 28348; ion correlated with 39826; ion correlated with 46047; ion correlated with 46086; ion correlated with 12732; ion correlated with 31479; ion correlated with 3474; ion correlated with 6485; ion correlated with 8197; ion correlated with 8385; ion correlated with 8863; ion correlated with 13220; ion correlated with 14295; ion correlated with 22021; ion correlated with 30423; ion correlated with 30727; ion correlated with 43534; ion correlated with 3054; ion correlated with 5143; ion correlated with 6999; ion correlated with 7279; ion correlated with 16866; ion correlated with 18204; ion correlated with 22601; ion correlated with 24375; ion correlated with 5985; ion correlated with 6555; ion correlated with 6762; ion correlated with 7409; ion correlated with 40683; ion correlated with 28675; ion correlated with 10608; ion correlated with 2908; ion correlated with 9450; ion correlated with 4235; ion correlated with 9291; ion correlated with 18497; ion correlated with 93; ion correlated with 3124; ion correlated with 5248; ion correlated with 5854; ion correlated with 8246; ion correlated with 8418; ion correlated with 15153; ion correlated with 21752; ion correlated with 30429; ion correlated with 44175; ion correlated with 46293; ion correlated with 26995; ion correlated with 9775; ion correlated with 4408; ion correlated with 25448; ion correlated with 42968; ion correlated with 18047; ion correlated with 3492; ion correlated with 5900; ion correlated with 12937; ion correlated with 17632; ion correlated with 18068; ion correlated with 18176; ion correlated with 18517; ion correlated with 32778; ion correlated with 48225; ion correlated with 35265; ion correlated with 6274; ion correlated with 44472; ion correlated with 15713; ion correlated with 3289; ion correlated with 3682; ion correlated with 3776; ion correlated with 10679; ion correlated with 13736; ion correlated with 14544; ion correlated with 14841; ion correlated with 16473; ion correlated with 16602; ion correlated with 19109; ion correlated with 30345; ion correlated with 31759; ion correlated with 34637; ion correlated with 35310; ion correlated with 35449; ion correlated with 35686; ion correlated with 47859; ion correlated with 796; ion correlated with 4501; ion correlated with 12105; ion correlated with 27463; ion correlated with 32206; ion correlated with 2936; ion correlated with 8260; ion correlated with 11095; ion correlated with 11156; ion correlated with 15146; ion correlated with 15820; ion correlated with 20691; ion correlated with 20910; ion correlated with 26153; ion correlated with 41891; ion correlated with 47118; ion correlated with 48089; ion correlated with 43414; ion correlated with 5634; ion correlated with 6997; ion correlated with 7276; ion correlated with 18214; ion correlated with 20950; ion correlated with 28267; ion correlated with 29350; ion correlated with 30897; ion correlated with 31440; ion correlated with 32035; ion correlated with 35359; ion correlated with 44857; ion correlated with 5033; ion correlated with 5321; ion correlated with 10773; ion correlated with 12682; ion correlated with 14771; ion correlated with 15513; ion correlated with 17185; ion correlated with 18438; ion correlated with 25187; ion correlated with 41249; ion correlated with 1579; ion correlated with 1701; ion correlated with 2638; ion correlated with 5206; ion correlated with 8336; ion correlated with 34269; ion correlated with 36056; ion correlated with 37245; ion correlated with 38047; ion correlated with 43863; ion correlated with 48509; ion correlated with 16831; ion correlated with 2435; ion correlated with 3843; ion correlated with 14510; ion correlated with 17412; ion correlated with 23179; ion correlated with 26709; ion correlated with 43225; ion correlated with 5336; ion correlated with 13748; ion correlated with 18966; ion correlated with 23217; ion correlated with 27912; ion correlated with 30070; ion correlated with 37320; ion correlated with 46726; ion correlated with 46046; ion correlated with 35417; ion correlated with 46918; ion correlated with 1494; ion correlated with 11403; ion correlated with 15045; ion correlated with 17564; ion correlated with 21315; ion correlated with 23033; ion correlated with 42760; ion correlated with 8331; ion correlated with 13512; ion correlated with 22385; ion correlated with 37445; ion correlated with 44474; ion correlated with 7335; ion correlated with 15822; ion correlated with 20261; ion correlated with 22537; ion correlated with 30485; ion correlated with 31376; ion correlated with 32044; ion correlated with 33301; ion correlated with 36438; ion correlated with 40747; ion correlated with 45104; ion correlated with 8867; ion correlated with 36200; ion correlated with 41963; ion correlated with 14927; ion correlated with 32655; ion correlated with 46326,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,10.99,Cornell_Neg_S-15,195.81538:179128 196.81873:0 197.82209:0,,205.47507,3.663384539,5.089405209,3.560431452,3.788971488,3.94506685,3.347641423,3.835356384,3.696090055,3.510144807,2.402286746,3.752189181,2.844526844,3.924221401,3.591457185,3.123419866,3.488336292,2.699301602,3.799718632,3.765773591,3.390192219,4.296819354,3.222258589,3.6296377,3.553265234,2.98033484,3.362694378,3.100072344,3.11470383,3.628394665,3.390760708,3.266827689,3.419614773,3.32377737,3.448228033,3.677768547,2.885776544,3.569602646,3.737642852,3.310173008,-0.47192499,3.865793425,-0.425852769,0.006872559,0.164839625,0.146963728,210,0.000216067,-0.006656492,0
2272,2272,1.989,128.69861,Unknown,[M-H]-,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,18.21,Cornell_Neg_S-34,128.69861:68934 129.70196:0 130.70532:0,,130.77917,3.714211271,4.346272586,4.502789401,3.717154909,3.396973,3.250159214,4.145634983,3.79668909,3.409202547,3.333282583,3.514490707,3.192678963,3.337527634,4.242687898,2.902432308,3.338854498,3.915663796,2.950892453,3.441155293,3.194934693,3.646193659,3.591457023,3.515359826,3.917367599,3.570212819,3.645995653,3.528823951,3.42699135,3.849847216,3.74702054,3.217318693,3.838101001,3.692867058,2.957605607,3.572411331,3.333075939,3.278805231,3.503421713,2.907739779,-0.390528481,3.858735557,-0.426057573,0.006842852,0.136328374,0.121544357,209,0.000215038,-0.006627814,0
8581,8581,2.072,211.13359,w/o MS2:Dihydrojasmonic Acid,[M-H]-,,0.078,FALSE,,211.13396,C12H20O3,Jasmonic acids,PQEYTAGBXNEUQL-UHFFFAOYSA-N,O=C(O)CC1CCC(=O)C1CCCCC,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,99.3,,,,,4.78,Cornell_Neg_S-08_R2,211.13359:63787 212.13694:0 213.1403:0,,224.02769,5.201851666,5.307716338,5.26010718,5.089970427,5.041039184,6.047790456,5.868751089,5.707396424,5.147835485,6.001052106,5.311435968,6.512870692,5.37741645,6.775472748,5.553161231,5.517407054,6.674989436,5.453744779,5.452067945,5.316532257,5.956066571,6.215341413,5.376174409,6.017232693,6.388308881,5.956836173,6.086530133,6.092785363,6.714488106,5.984743732,6.381052596,5.96949652,6.334003842,5.844332698,6.850630768,5.779445328,5.612064557,5.962241681,6.124249671,0.518777357,5.440577846,0.426277137,0.006811128,0.180984403,0.161357699,208,0.000214009,-0.006597119,0
