,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,chem_id,0_Cornell_Pos_S-03_LCC_PS,0_Cornell_Pos_S-17_LCC_LMH_LCT_PS_PMM_RP,0_Cornell_Pos_S-24_LCC_LMH_LCT_PS_PMM_RP,0_Cornell_Pos_S-35_LCC_LMT_LMH_LCT_PS_PMM_RP,1_Cornell_Pos_S-01_LMT_PS_PMM,1_Cornell_Pos_S-04_LMT_PS_PMM,1_Cornell_Pos_S-05_O,1_Cornell_Pos_S-06_O,1_Cornell_Pos_S-07_O,1_Cornell_Pos_S-08_LMT_PS_PMM,1_Cornell_Pos_S-09_LMT_PS_PMM_RP,1_Cornell_Pos_S-13_O,1_Cornell_Pos_S-14_LMH_PS_PMM,1_Cornell_Pos_S-15_LMT_LMH_PS_PMM,1_Cornell_Pos_S-18_O,1_Cornell_Pos_S-19_LMH_PS_PMM,1_Cornell_Pos_S-20_O,1_Cornell_Pos_S-21_LMT_PS_PMM,1_Cornell_Pos_S-22_O,1_Cornell_Pos_S-23_O,1_Cornell_Pos_S-25_O,1_Cornell_Pos_S-26_O,1_Cornell_Pos_S-28_LMT_PS_PMM,1_Cornell_Pos_S-29_RP,1_Cornell_Pos_S-30_O,1_Cornell_Pos_S-31_LMT_PS_PMM,1_Cornell_Pos_S-33_O,1_Cornell_Pos_S-34_O,1_Cornell_Pos_S-36_O,1_Cornell_Pos_S-37_O,1_Cornell_Pos_S-38_O,1_Cornell_Pos_S-41_O,1_Cornell_Pos_S-42_LMT_LMH_PS_PMM,1_Cornell_Pos_S-43_RP,1_Cornell_Pos_S-44_O,1_Cornell_Pos_S-46_O,1_Cornell_Pos_S-48_O,1_Cornell_Pos_S-49_O,1_Cornell_Pos_S-50_LMH_LCT_PS_PMM,slope,intercept,rvalue,pvalue,stderr,intercept_stderr,rank,(I/m)Q,(I/m)Q - p,BH_sig
36803,36803,6.208,661.15625,Unknown,[M-H]-,ion correlated with 10507; ion correlated with 37375; ion correlated with 47738; ion correlated with 7501; ion correlated with 43732; ion correlated with 33035; ion correlated with 18028; ion correlated with 8262; ion correlated with 32758; ion correlated with 37959; ion correlated with 39894; ion correlated with 33852; ion correlated with 28879; ion correlated with 1587; ion correlated with 14831; ion correlated with 15776; ion correlated with 9657; ion correlated with 3013; ion correlated with 37927; ion correlated with 34883; ion correlated with 38618; ion correlated with 48269; ion correlated with 19474; ion correlated with 5135; ion correlated with 26179; ion correlated with 22803; ion correlated with 32267; ion correlated with 8256; ion correlated with 47768,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,5.29,Cornell_Neg_S-15,661.15625:61977 662.1596:0 663.16296:0,,711.54181,3.885396731,4.772156614,3.911908225,3.796414501,4.251739805,4.239762313,3.677990686,5.27695671,4.797392201,3.495530341,4.850450177,5.454985031,3.361903033,4.600646236,5.12609405,5.34241281,4.823268771,4.063914782,4.79706316,5.303025331,5.393989121,4.773288988,5.173329067,4.831156024,5.239241903,5.153165223,5.35540554,4.289544361,3.817880234,5.433414575,5.247907013,5.041753789,4.723328403,4.601983983,3.965823182,4.723233953,5.428378611,4.456419178,5.183097516,0.659830299,4.091469018,0.333466436,0.03802938,0.30667708,0.290524685,1538,0.001582435,-0.036446946,0
43297,43297,2.163,819.2334,w/o MS2:Smiglaside C (Not validated),[M-H]-,similar chromatogram in higher mz_47315,0.078,FALSE,6.05,819.23499,C38H44O20,Pentacarboxylic acids and derivatives,VIYLZUDAAGEJSD-UHFFFAOYSA-N,O=C(OCC3OC(OC1OC(COC(=O)C)C(OC(=O)C)C(O)C1(OC(=O)C))(CO)C(OC(=O)C=CC=2C=CC(O)=C(OC)C=2)C3(O))C=CC4=CC=C(O)C(OC)=C4,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,87.7,99.9,,,,21.88,Cornell_Neg_S-03,819.2334:262258 820.23675:0 821.24011:0,,889.51459,4.406184142,3.982881632,4.461502483,3.477703563,3.677183106,3.880931128,3.977169482,4.309159588,4.374825198,3.688263406,3.043108528,4.015298298,2.87949258,3.397373052,3.865748339,3.811246382,4.143010299,3.91954904,2.963893795,2.720454888,3.541777307,3.387407709,3.498100562,3.341974645,2.798197883,3.10560883,3.030131755,3.525640917,3.597137712,3.434033356,3.39983045,3.520492009,3.304847847,3.112030778,3.961545295,3.532023756,4.468008014,3.388662546,4.175905422,-0.516637558,4.082067955,-0.333412737,0.038062289,0.24016722,0.227517837,1539,0.001583464,-0.036478825,0
25845,25845,13.269,456.16467,Unknown,[M-H]-,ion correlated with 25844; ion correlated with 24442,0.033,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,16.11,Cornell_Neg_S-15,456.16467:811021 457.16802:0 458.17138:0,,485.18942,3.254488248,3.559935533,3.82810977,3.286291745,3.847081314,3.533821597,5.504396048,4.118985655,5.255602926,4.187314858,4.533238074,3.75392002,4.05535525,4.635738965,4.235787149,4.217088078,4.903767692,3.711964359,4.822808982,5.030170477,5.064074068,3.37425336,4.125957217,4.794170749,4.52049544,3.260939622,4.117818397,3.795626236,4.129272189,4.001412854,4.332003948,4.43700129,4.279753247,3.011354236,3.097239591,3.501663822,4.024368232,3.584309285,3.535617116,0.670204314,3.482206324,0.333387923,0.038077503,0.311581269,0.295170574,1540,0.001584493,-0.03649301,0
5185,5185,9.939,167.28255,Unknown,[M-H]-,ion correlated with 3103; ion correlated with 3411; ion correlated with 6428; ion correlated with 7099; ion correlated with 8478; ion correlated with 10610; ion correlated with 12935; ion correlated with 14026; ion correlated with 15341; ion correlated with 48467; ion correlated with 3759; ion correlated with 4975; ion correlated with 5200; ion correlated with 6745; ion correlated with 7059; ion correlated with 10935; ion correlated with 11824; ion correlated with 32587; ion correlated with 48157; ion correlated with 2812; ion correlated with 10254; ion correlated with 43626; ion correlated with 2977; ion correlated with 3280; ion correlated with 5021; ion correlated with 5320; ion correlated with 7971; ion correlated with 13251; ion correlated with 17828; ion correlated with 31651; ion correlated with 38619; ion correlated with 39522; ion correlated with 43923; ion correlated with 5859; ion correlated with 10999; ion correlated with 4264; ion correlated with 9164; ion correlated with 9366; ion correlated with 9931; ion correlated with 12864; ion correlated with 12951; ion correlated with 38270; ion correlated with 43047; ion correlated with 37054; ion correlated with 6858; ion correlated with 24995; ion correlated with 157; ion correlated with 2246; ion correlated with 2731; ion correlated with 3300; ion correlated with 5028; ion correlated with 6333; ion correlated with 6687; ion correlated with 10216; ion correlated with 11675; ion correlated with 13641; ion correlated with 13695; ion correlated with 17322; ion correlated with 33737; ion correlated with 39747; ion correlated with 2636; ion correlated with 7833; ion correlated with 30501; ion correlated with 34436; ion correlated with 36813; ion correlated with 39558; ion correlated with 43115; ion correlated with 44015; ion correlated with 48256; ion correlated with 1493; ion correlated with 9609; ion correlated with 14634; ion correlated with 14854; ion correlated with 15510; ion correlated with 19490; ion correlated with 30074; ion correlated with 33493; ion correlated with 35317; ion correlated with 45008; ion correlated with 47899; ion correlated with 1585; ion correlated with 9774; ion correlated with 11973; ion correlated with 35040; ion correlated with 38513; ion correlated with 46222; ion correlated with 31715; ion correlated with 1318; ion correlated with 3005; ion correlated with 7287; ion correlated with 7340; ion correlated with 7486; ion correlated with 12607; ion correlated with 16019; ion correlated with 27230; ion correlated with 27368; ion correlated with 30279; ion correlated with 30721; ion correlated with 43746; ion correlated with 47382; ion correlated with 47516; ion correlated with 41327; ion correlated with 1178; ion correlated with 3933; ion correlated with 5378; ion correlated with 8952; ion correlated with 13168; ion correlated with 14698; ion correlated with 16923; ion correlated with 17630; ion correlated with 2572; ion correlated with 2868; ion correlated with 6163; ion correlated with 8199; ion correlated with 8475; ion correlated with 8517; ion correlated with 9108; ion correlated with 9503; ion correlated with 10210; ion correlated with 11106; ion correlated with 24543; ion correlated with 29719; ion correlated with 31017; ion correlated with 36289; ion correlated with 37855; ion correlated with 41463; ion correlated with 10603; ion correlated with 24061; ion correlated with 28155; ion correlated with 37100; ion correlated with 38089; ion correlated with 47758; ion correlated with 595; ion correlated with 5075; ion correlated with 6994; ion correlated with 7281; ion correlated with 8861; ion correlated with 15671; ion correlated with 19465; ion correlated with 22347; ion correlated with 42020; ion correlated with 44543; ion correlated with 47295; ion correlated with 2357; ion correlated with 10227; ion correlated with 12234; ion correlated with 13269; ion correlated with 21749; ion correlated with 33998; ion correlated with 38093; ion correlated with 46567; ion correlated with 8874; ion correlated with 11880; ion correlated with 13119; ion correlated with 17318; ion correlated with 17779; ion correlated with 22152; ion correlated with 30424; ion correlated with 45404; ion correlated with 3916; ion correlated with 4120; ion correlated with 6336; ion correlated with 10923; ion correlated with 36199; ion correlated with 40430; ion correlated with 3069; ion correlated with 8540; ion correlated with 24413; ion correlated with 29656; ion correlated with 32357; ion correlated with 35744; ion correlated with 41922; ion correlated with 47750; ion correlated with 24067; ion correlated with 28665; ion correlated with 41791; ion correlated with 44115; ion correlated with 46904; ion correlated with 30782; ion correlated with 2788; ion correlated with 5257; ion correlated with 6442; ion correlated with 6714; ion correlated with 29294; ion correlated with 30340; ion correlated with 33466; ion correlated with 34951; ion correlated with 11670; ion correlated with 20043; ion correlated with 26847; ion correlated with 48532; ion correlated with 43884,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,19.15,Cornell_Neg_S-15,167.28255:165589 168.2859:0 169.28926:0,,175.02071,5.629276028,5.60730648,5.78548537,5.721081922,6.083864381,5.989016865,5.660510216,5.896782144,5.824808643,5.914706945,6.08748327,5.990645595,5.902473938,5.812026156,6.088482677,5.873585342,5.994515774,5.898732584,5.786684712,6.05121467,5.835517136,5.822580594,5.620665842,5.780142983,5.610425922,5.788783304,5.757161735,5.621824642,5.829985562,5.715370232,5.754378536,5.853208899,5.711651614,5.724890003,5.793218513,5.762500759,5.629473821,5.846127338,5.975940256,0.151052024,5.68578745,0.333368371,0.038089495,0.07022946,0.06653054,1541,0.001585521,-0.036503973,0
40728,40728,1.93,751.19733,Unknown,[M-H]-,,0.433,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,362.47,Cornell_Neg_S-01,751.19733:257251 752.20068:0 753.20404:0,,808.59265,5.540516544,6.061401017,5.647800924,5.677313399,6.095723888,5.176315587,5.213030064,5.904951288,5.593274434,4.726299222,5.160765563,5.102629197,4.542065681,7.427894983,5.261329495,5.403429396,4.702624375,5.424021176,5.035097386,6.327518317,4.485146244,3.815312556,2.764491224,4.414588994,3.543229234,3.6358795,2.885952886,3.776160902,3.884347767,3.276300056,4.258889517,5.15517784,3.638447712,3.910466895,3.519700971,5.173809339,3.757605382,4.090415176,4.605928218,-1.112077386,5.731757971,-0.333167652,0.038212776,0.517394768,0.490144069,1542,0.00158655,-0.036626226,0
14820,14820,2.031,296.22797,Unknown,[M-H]-,ion correlated with 38116; ion correlated with 20833; ion correlated with 34333; ion correlated with 27363; ion correlated with 44542; ion correlated with 45917; ion correlated with 46504; ion correlated with 32585; ion correlated with 44016; ion correlated with 45732; ion correlated with 44476; ion correlated with 15766; ion correlated with 25820; ion correlated with 44693; ion correlated with 15823; ion correlated with 10998; ion correlated with 30285; ion correlated with 47710; ion correlated with 42315; ion correlated with 46885; ion correlated with 48372; ion correlated with 47267; ion correlated with 43859; ion correlated with 48091; ion correlated with 48518; ion correlated with 47566; ion correlated with 30277; ion correlated with 15929; ion correlated with 22640; ion correlated with 42133; ion correlated with 18909; ion correlated with 36275; ion correlated with 41034,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,11.8,Cornell_Neg_S-23_R2,296.22797:63803 297.23132:0 298.23468:0,,319.06488,4.556712474,5.123836947,5.057285644,5.449526223,5.341831045,5.426677953,4.51031708,5.356219047,5.40012422,5.635883677,5.233049442,5.530931873,5.127422301,4.679950008,5.497769762,5.217160077,4.817796667,5.424651367,5.136796641,5.333408982,4.806061205,5.690688149,5.8277588,5.567924039,5.682287711,5.546033426,5.624138167,5.462097632,5.634913361,5.692635887,5.444672351,5.325117309,5.588054225,5.521578695,5.62325291,5.412022672,5.557723694,5.551710984,5.699227899,0.351099371,5.046840322,0.333125929,0.038238443,0.163372237,0.154767574,1543,0.001587579,-0.036650864,0
45356,45356,2.656,884.27179,Unknown,[M-H]-,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,682.28,Cornell_Neg_S-01,884.27179:34114 885.27514:0 886.2785:0,,979.14624,4.827708853,4.996095036,4.201516723,3.629733638,5.126593564,3.755407379,3.310230512,4.834331674,4.113853888,3.346951985,3.405954227,3.733010045,3.195120955,4.005765864,4.639715529,4.122168254,3.718612976,4.215549738,4.57154215,2.969037769,3.771028687,3.937942981,3.458281396,3.203459999,4.229653811,4.269136294,3.7162062,3.274068752,3.653169959,3.542737484,2.567168751,3.48392693,3.073612713,3.537954005,3.715636941,3.169420246,3.63657154,4.785310043,3.505242727,-0.653924249,4.413763563,-0.333037188,0.038293081,0.304372766,0.288341737,1544,0.001588608,-0.036704473,0
120,120,2.023,106.39057,Unknown,[M-H]-,,0.044,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,18.35,Cornell_Neg_S-29,106.39057:62336 107.39392:0 108.39728:0,,106.49938,4.545665787,4.054213779,4.247397993,3.272905433,4.38535884,3.637090315,3.247770181,4.180751816,3.10261669,3.381557487,2.725735914,3.612874225,3.719934183,3.663608274,3.878376994,3.52209044,3.250713412,3.075190245,2.937019717,3.529398664,3.22726795,4.723263556,4.14406798,3.548436386,3.689188366,3.186433005,3.615123166,2.770926963,3.523723237,3.216336766,3.565066467,3.949650778,3.660891589,3.815257488,3.364168334,3.361907846,3.839216993,2.837509534,3.342291299,-0.509165316,4.030045748,-0.333023758,0.038301356,0.237004646,0.224521833,1545,0.001589637,-0.036711719,0
42493,42493,2.049,796.36292,Unknown,[M-H]-,,0.033,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,8.74,Cornell_Neg_S-25_R2,796.36292:91278 797.36627:0 798.36963:0,,863.09668,2.862539969,3.222077598,2.943857822,3.333164325,2.989551142,3.805379973,3.737616087,3.3161418,3.064899883,3.710814765,3.09184931,3.328381551,3.683319557,4.292331608,3.7384608,3.456359025,3.514441354,2.76064131,3.592195731,2.896010519,3.366230818,2.884928034,3.802303958,3.727289207,3.174500724,3.171590283,3.731836841,3.86978999,3.729991306,3.640204474,3.84694958,3.730253902,3.361954782,3.332099716,3.644995122,3.359673814,3.124043217,3.410265182,3.414670319,0.37536052,3.090409928,0.332939838,0.038353093,0.174771149,0.165566116,1546,0.001590666,-0.036762427,0
19346,19346,2.742,362.10757,Unknown,[M-H]-,,0.167,TRUE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,8.91,Cornell_Neg_S-01,362.10788:43737 363.11123:0 364.11459:475221,74.02473:75086 103.47618:9246 110.02535:13565 112.43221:8919 118.05117:1005704 122.70245:8120 128.03566:53055 130.08765:16469 133.48984:9281 180.06642:70483 181.07219:21289 200.05698:31733 238.06642:8472 241.12054:27192 243.0634:63499 259.13068:40191 294.26981:11069,386.23901,5.104557098,6.504405747,5.716952742,6.094088376,6.004618425,5.832791751,6.199963364,6.089134526,6.013114157,5.94892985,5.890719668,6.478895915,4.846262867,6.109201455,5.929624784,6.775524673,6.551981074,5.514391006,6.582912249,6.148718462,6.264577006,6.756529727,6.492484783,6.519582699,6.657794911,6.535291651,6.605446788,6.400088612,6.670488035,6.713946271,6.423689529,6.660435143,6.601522165,6.727349686,6.720506848,6.650355079,6.541299046,6.544617451,6.80852989,0.493893853,5.855000991,0.332927751,0.03836055,0.229970698,0.217858356,1547,0.001591695,-0.036768855,0
8658,8658,9.852,212.806,Unknown,[M-H]-,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,19.74,Cornell_Neg_S-23,212.806:70677 213.80935:0 214.81271:0,,225.11385,2.942526679,3.937382497,3.634168151,3.882382758,3.828298035,4.325465402,4.284728313,3.872095609,4.4407517,3.474241383,3.942083255,4.126994073,3.604678171,3.314598929,4.113965286,3.829845583,4.068856112,2.898061279,4.383919662,4.04366492,4.418060219,4.350199545,4.29674057,3.685143257,3.676091696,3.864484672,4.007316726,4.008394827,4.271689906,4.769270216,4.060051728,4.132099522,4.457609431,4.229905859,4.424072704,4.064640289,4.167608718,4.621485629,3.505048544,0.445518173,3.599115021,0.332899728,0.038377842,0.207465277,0.196538274,1548,0.001592724,-0.036785118,0
6188,6188,1.756,180.05968,Unknown,[M-H]-,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,218.2,Cornell_Neg_S-04_R2,180.05968:5717333 181.06303:1094114 182.06639:239822,,190.07217,3.091312782,3.50198889,4.749229859,4.706918245,4.562002149,4.121329998,3.832865422,4.305778075,4.357027917,3.937560282,4.378864261,3.969299514,3.822263602,5.80340624,4.072617477,3.948422908,3.999926944,3.952007834,4.022224542,4.512717741,4.731338914,7.750613029,6.489037615,6.269760842,6.675026288,5.827332757,5.625786623,6.868689746,5.743867479,6.34611346,5.776669954,6.404143084,7.159465796,5.997969276,6.725027286,5.934352484,5.81063973,7.2641779,6.405454226,1.34203131,4.012362444,0.332895548,0.038380422,0.624955044,0.592039245,1549,0.001593753,-0.036786669,0
2842,2842,1.557,134.89502,Unknown,[M-H]-,,0.9,TRUE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,2269.99,Cornell_Neg_Blank1,134.89493:3274644 135.89828:422780 136.90164:1144858,54.12685:8048 57.85271:7702 93.17969:8726 96.22118:8150 99.9267:13260 106.0431:8943 107.05045:55345 134.89502:3316706 135.03082:25564 135.04535:245380,140.03552,3.194933558,4.276163148,4.105776544,5.339530939,4.570356106,4.665177463,4.624782123,4.708127589,4.172471572,4.230602175,4.404919199,4.313455922,4.815401737,4.252231612,4.448226941,3.799317874,3.821257109,4.330720578,4.563035322,4.368714459,4.344352969,5.948069258,5.877855481,5.942523193,5.934542131,5.66764204,5.937640741,6.387506127,5.957959081,6.106323172,6.34422491,5.96936838,5.86581231,6.134800201,6.201699659,5.457546589,6.287406544,6.659479738,5.864933601,0.998855636,4.229101047,0.332870618,0.038395811,0.46518471,0.440683866,1550,0.001594781,-0.03680103,0
23100,23100,2.172,414.95682,Unknown,[M-H]-,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,16.79,Cornell_Neg_S-21_R2,414.95682:72378 415.96017:98883 416.96353:0,,444.18948,4.156703924,3.460209907,3.49181802,2.575995734,4.213476829,4.238171604,3.593524042,4.051879553,3.99869657,3.98938234,3.963534216,3.568728566,3.698725693,5.608023869,3.36314464,3.309434882,3.890978359,3.554907833,3.741584198,3.668227037,3.812062814,4.708988912,3.928360052,3.835240746,3.795911823,4.482280309,4.398564943,4.525347469,3.560305762,3.957738638,3.156207945,4.508455647,3.807530087,4.873617007,3.70850691,3.552343339,4.155408727,4.102196722,4.393294356,0.57066903,3.421181896,0.332851445,0.03840765,0.265787863,0.251789064,1551,0.00159581,-0.03681184,0
1141,1141,1.997,113.99374,Unknown,[M-H]-,,0.056,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,5.02,Cornell_Neg_S-49,113.99374:79918 114.99709:0 116.00045:0,,114.67502,4.096867781,4.115917791,4.64903289,2.887471687,3.696154017,4.094360268,3.613368591,3.552895247,3.259189042,3.743407425,2.852162706,3.365464037,4.413966125,3.621175294,2.575534774,3.389392903,3.080882936,3.667310533,3.249515351,3.423514591,3.531682237,3.314490924,3.641365988,3.380154582,3.528527412,3.752311689,3.633417463,3.625503033,3.222944253,3.393819324,3.605284806,3.327093688,3.67891585,3.065630077,3.602558707,3.176745489,3.382918906,3.473067733,4.213028229,-0.447386702,3.937322537,-0.332783416,0.038449681,0.208417288,0.197440144,1552,0.001596839,-0.036852842,0
21049,21049,19.639,384.16113,w/o MS2:Amisulpride N-Oxide,[M-H]-,,0.256,TRUE,4.2,384.15991,C17H27N3O5S,Aminobenzamides,LLIKIPAUZJTRGB-UHFFFAOYSA-N,CC[N+]1(CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC)[O-],530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,92.5,98.8,,,,20.85,Cornell_Neg_S-50,384.16113:642690 385.16448:149277 386.16784:0,50.27844:9869 53.16571:9940 55.35957:8621 83.93123:34847 101.94161:76364 104.43371:10568 108.17235:9251 169.13799:9018 223.36917:9438 255.23338:35865 280.59415:8696 320.1456:11986 322.16263:10987 338.15604:27251 340.17105:57078 341.78616:9320 358.1828:180627 372.19724:14927 384.23523:16481,412.23672,4.918082785,5.287045534,4.917227094,5.138638949,5.220649311,5.151081655,5.244291968,5.382606814,5.603185526,5.095117024,5.495249389,5.653519789,5.295785841,5.343678344,5.552241011,5.808413214,5.253350123,5.679995379,5.772406797,5.390877727,5.360995527,5.349695104,5.233093879,5.016335402,5.241367148,5.257680974,5.036696749,5.347020531,5.048572465,5.414659206,5.352962582,4.960130534,5.503330959,5.116657546,5.575194775,5.051071447,5.124319969,5.051070058,5.113467038,0.251802033,5.06524859,0.332730973,0.038482108,0.117324002,0.111144656,1553,0.001597868,-0.03688424,0
22000,22000,2.56,398.13223,Unknown,[M-H]-,ion correlated with 27993; ion correlated with 33648; ion correlated with 7042; ion correlated with 21403; ion correlated with 23599; ion correlated with 24953; ion correlated with 27664; ion correlated with 31442; ion correlated with 26048; ion correlated with 29963; ion correlated with 32297; ion correlated with 19278; ion correlated with 31384; ion correlated with 27212; ion correlated with 33922; ion correlated with 36179,0.056,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,16.18,Cornell_Neg_S-15,398.13223:1171256 399.13558:317536 400.13894:0,,427.15494,3.938172578,5.159123349,4.453364214,4.715593912,4.583528898,4.43658401,4.640307486,4.663804541,4.895455697,5.133353655,5.497881562,5.925879862,4.572796117,3.836466148,5.220727693,5.162177431,4.891096807,5.291835976,4.396147019,4.671515328,5.02041308,5.434324545,6.162777768,5.220020435,5.975999696,5.636261162,5.615459748,6.418270956,5.260230044,6.616592815,5.559074328,6.515925612,5.752045373,5.392346035,5.100541127,5.376354278,4.994101492,4.917116729,5.563539818,0.700606581,4.566563513,0.332712713,0.038493404,0.326459004,0.309264713,1554,0.001598897,-0.036894507,0
